speaker_prompt_audio_filename,speaker,speaker_prompt_text_transcription,content_to_synthesize,output_audio_filename
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,開啟臥室的電燈。,speaker005_C3_14
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,讓臥室的燈光開啟。,speaker005_C3_15
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,臥室的燈光亮起來。,speaker005_C3_16
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,開臥室的燈。,speaker005_C3_17
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,讓臥室的燈光打開。,speaker005_C3_18
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,點亮臥室的燈光。,speaker005_C3_19
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,讓臥室的燈打開。,speaker005_C3_20
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,開起臥室的燈。,speaker005_C3_21
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,臥室的燈光點亮。,speaker005_C3_22
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,讓臥室的燈亮起。,speaker005_C3_23
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,打開臥室的燈光。,speaker005_C3_24
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,把臥室的燈關掉。,speaker005_C4_0
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,關閉臥室的燈。,speaker005_C4_1
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,把臥室的燈關上。,speaker005_C4_2
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,關掉臥室的電燈。,speaker005_C4_3
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,讓臥室的電燈關閉。,speaker005_C4_4
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,把臥室的燈光關閉。,speaker005_C4_5
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,臥室的燈關掉。,speaker005_C4_6
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,把臥室的燈光關掉。,speaker005_C4_7
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,讓臥室的燈光關閉。,speaker005_C4_8
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,讓臥室的燈關掉。,speaker005_C4_9
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,關掉臥室的燈光。,speaker005_C4_10
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,臥室的燈光關掉。,speaker005_C4_11
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,把臥室的燈光熄掉。,speaker005_C4_12
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,關閉臥室的燈光。,speaker005_C4_13
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,臥室的燈關上。,speaker005_C4_14
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,把臥室的燈熄掉。,speaker005_C4_15
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,關閉臥室的電燈。,speaker005_C4_16
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,關掉臥室的燈。,speaker005_C4_17
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,讓臥室的燈光熄掉。,speaker005_C4_18
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,把臥室的燈關上。,speaker005_C4_19
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,臥室的燈光關閉。,speaker005_C4_20
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,關上臥室的燈。,speaker005_C4_21
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,把臥室的燈光關上。,speaker005_C4_22
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,讓臥室的燈光關上。,speaker005_C4_23
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,臥室的燈光關上。,speaker005_C4_24
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,把餐廳的燈打開。,speaker005_C5_0
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,開啟餐廳的燈。,speaker005_C5_1
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,把餐廳的燈點亮。,speaker005_C5_2
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,點亮餐廳的燈。,speaker005_C5_3
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,讓餐廳的燈亮起來。,speaker005_C5_4
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,開啟餐廳的燈光。,speaker005_C5_5
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,打開餐廳的燈。,speaker005_C5_6
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,讓餐廳的燈光亮起來。,speaker005_C5_7
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,讓餐廳的燈光點亮。,speaker005_C5_8
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,把餐廳的燈光打開。,speaker005_C5_9
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,餐廳的燈亮起來。,speaker005_C5_10
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,把餐廳的燈光開啟。,speaker005_C5_11
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,讓餐廳的燈光亮起。,speaker005_C5_12
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,把餐廳的燈開啟。,speaker005_C5_13
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,打亮餐廳的燈。,speaker005_C5_14
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,讓餐廳的燈光開啟。,speaker005_C5_15
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,餐廳的燈光亮起來。,speaker005_C5_16
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,開餐廳的燈。,speaker005_C5_17
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,讓餐廳的燈光打開。,speaker005_C5_18
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,點亮餐廳的燈光。,speaker005_C5_19
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,讓餐廳的燈打開。,speaker005_C5_20
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,開起餐廳的燈。,speaker005_C5_21
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,餐廳的燈光點亮。,speaker005_C5_22
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,讓餐廳的燈光亮著。,speaker005_C5_23
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,打開餐廳的燈光。,speaker005_C5_24
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,把餐廳的燈關掉。,speaker005_C6_0
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,關閉餐廳的燈。,speaker005_C6_1
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,把餐廳的燈關上。,speaker005_C6_2
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,關掉餐廳的電燈。,speaker005_C6_3
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,讓餐廳的電燈關閉。,speaker005_C6_4
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,把餐廳的燈光關閉。,speaker005_C6_5
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,餐廳的燈關掉。,speaker005_C6_6
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,把餐廳的燈光關掉。,speaker005_C6_7
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,讓餐廳的燈光關閉。,speaker005_C6_8
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,讓餐廳的燈關掉。,speaker005_C6_9
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,關掉餐廳的燈光。,speaker005_C6_10
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,餐廳的燈光關掉。,speaker005_C6_11
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,把餐廳的燈光熄掉。,speaker005_C6_12
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,關閉餐廳的燈光。,speaker005_C6_13
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,餐廳的燈關上。,speaker005_C6_14
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,把餐廳的燈熄掉。,speaker005_C6_15
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,關閉餐廳的電燈。,speaker005_C6_16
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,關掉餐廳的燈。,speaker005_C6_17
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,讓餐廳的燈光熄掉。,speaker005_C6_18
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,把餐廳的燈關上。,speaker005_C6_19
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,餐廳的燈光關閉。,speaker005_C6_20
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,關上餐廳的燈。,speaker005_C6_21
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,把餐廳的燈光關上。,speaker005_C6_22
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,讓餐廳的燈光關上。,speaker005_C6_23
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,餐廳的燈光關上。,speaker005_C6_24
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,把書房的燈打開。,speaker005_C7_0
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,開啟書房的燈。,speaker005_C7_1
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,把書房的燈點亮。,speaker005_C7_2
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,點亮書房的燈。,speaker005_C7_3
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,讓書房的燈亮起來。,speaker005_C7_4
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,開啟書房的電燈。,speaker005_C7_5
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,打開書房的燈。,speaker005_C7_6
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,讓書房的燈光亮起來。,speaker005_C7_7
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,讓書房的燈點亮。,speaker005_C7_8
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,把書房的燈光打開。,speaker005_C7_9
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,書房的燈亮起來。,speaker005_C7_10
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,把書房的電燈打開。,speaker005_C7_11
speaker005,speaker005,如果你也有看過這則謠言，現在已經知道是錯誤的了。,讓書房的電燈亮起來。,speaker005_C7_12
